 7.177 , 63.317 , 7.83 , 89.686 ,""
 7.177 , 19.309 , 8.84 , 342.465 ,""
 7.177 ,-1.843 , 7.98 , 131.406 ,""
 7.177 ,-41.266 , 7.49 , 184.501 ,""
 7.177 , 19.328 , 8.52 , 303.951 ,""
 7.178 , 2.476 , 8.77 , 500 ,""
 7.178 , 32.618 , 7.04 , 421.94 ,""
 7.178 , 54.373 , 8.56 , 512.82 ,""
 7.178 ,-31.399 , 7.91 , 265.251 ,""
 7.179 ,-11.575 , 7.75 , 1020.408 ,""
 7.179 , 33.346 , 8.99 , 357.142 ,""
 7.179 ,-9.337 , 7.41 , 423.728 ,""
 7.179 ,-48.933 , 5.12 , 95.877 ,""
 7.18 , 32.223 , 7.6 , 191.204 ,""
 7.18 , 9.377 , 7.66 , 166.944 ,""
 7.18 ,-14.434 , 9.96 , 25.38 ,""
 7.18 ,-58.857 , 8.31 , 268.817 ,""
 7.18 ,-44.688 , 8.69 , 602.409 ,""
 7.181 , 45.247 , 7.71 , 196.463 ,""
 7.181 ,-9.453 , 8.75 , 263.157 ,""
 7.182 , 59.369 , 7.95 , 317.46 ,""
 7.182 ,-13.201 , 8.72 , 317.46 ,""
 7.182 ,-67.068 , 7.24 , 336.7 ,""
 7.182 ,-3.879 , 8.33 , 191.204 ,""
 7.183 ,-67.962 , 7.17 , 271.002 ,""
 7.184 ,-3.898 , 6.51 , 217.864 ,""
 7.184 , 49.901 , 8.05 , 234.192 ,""
 7.185 , 47.911 , 8.25 , 72.306 ,""
 7.185 ,-12.523 , 8.65 , 1E+07 ,""
 7.185 , 30.245 , 4.41 , 92.506 ,""
 7.186 ,-4.704 , 7.02 , 1E+07 ,""
 7.186 , 38.194 , 8.09 , 649.35 ,""
 7.186 , 3.191 , 6.73 , 192.307 ,""
 7.186 ,-25.908 , 8.38 , 79.872 ,""
 7.187 ,-58.017 , 10.2 , 42.319 ,""
 7.187 , 32.615 , 8.01 , 45.745 ,""
 7.187 ,-39.27 , 7.92 , 232.018 ,""
 7.187 ,-10.542 , 7.89 , 1754.386 ,""
 7.187 , 59.064 , 7.47 , 549.45 ,""
 7.187 , 24.663 , 7.97 , 564.971 ,""
 7.188 , 15.332 , 7.23 , 95.419 ,""
 7.188 ,-70.12 , 6.77 , 163.666 ,""
 7.188 ,-9.3 , 8.84 , 68.634 ,""
 7.188 ,-34.39 , 7.82 , 314.465 ,""
 7.188 , 80.544 , 8.25 , 438.596 ,""
 7.188 ,-12.042 , 7.13 , 62.735 ,""
 7.188 ,-4.909 , 8.92 , 387.596 ,""
 7.188 ,-41.718 , 8.87 , 395.256 ,""
 7.188 , 33.111 , 7.16 , 45.829 ,""
 7.188 ,-67.122 , 11.16 , 26.014 ,""
 7.188 ,-72.756 , 8.189 , 257.069 ,""
 7.189 ,-10.429 , 7.34 , 735.294 ,""
 7.189 ,-21.804 , 6.92 , 1E+07 ,""
 7.189 ,-39.103 , 6.87 , 102.88 ,""
 7.189 , 26.856 , 5.75 , 119.617 ,""
 7.189 , 20.259 , 7.61 , 144.092 ,""
 7.189 ,-.302 , 5.44 , 80.064 ,""
 7.19 ,-17.332 , 6.66 , 400 ,""
 7.19 ,-32.803 , 8.73 , 1E+07 ,""
 7.19 ,-27.732 , 7.21 , 787.401 ,""
 7.191 , 48.331 , 12.21 , 36.284 ,""
 7.191 ,-13.071 , 7.67 , 1818.181 ,""
 7.191 , 60.224 , 7.24 , 344.827 ,""
 7.191 , 30.472 , 7.18 , 102.986 ,""
 7.191 , 58.015 , 7.87 , 227.272 ,""
 7.191 , 26.405 , 6.7 , 330.033 ,""
 7.191 ,-1.032 , 8.41 , 330.033 ,""
 7.192 , 55.612 , 7.34 , 136.425 ,""
 7.192 ,-49.427 , 7.5 , 27.693 ,""
 7.192 , 17.408 , 8.96 , 1098.901 ,""
 7.192 ,-25.771 , 8.84 , 518.134 ,""
 7.193 ,-79.986 , 8.9 , 197.238 ,""
 7.193 , 31.377 , 8.109 , 180.831 ,""
 7.193 , 23.223 , 8.78 , 215.982 ,""
 7.194 ,-84.47 , 7.53 , 206.611 ,""
 7.194 , 57.7 , 8.18 , 204.081 ,""
 7.194 , 39.32 , 4.91 , 142.45 ,""
 7.194 , 56.308 , 8.31 , 74.626 ,""
 7.194 ,-51.299 , 8.49 , 107.181 ,""
 7.194 ,-38.392 , 8.9 , 219.298 ,""
 7.194 ,-29.809 , 7.81 , 370.37 ,""
 7.194 ,-20.884 , 5.84 , 149.925 ,""
 7.195 , 4.941 , 8.37 , 66.269 ,""
 7.196 , 16.976 , 6.5 , 336.7 ,""
 7.196 , 19.885 , 7.99 , 191.938 ,""
 7.197 ,-58.851 , 8.73 , 571.428 ,""
 7.197 , 10.512 , 8.06 , 71.377 ,""
 7.197 , 5.654 , 6.07 , 239.808 ,""
 7.197 ,-.493 , 4.15 , 114.942 ,""
 7.198 ,-19.898 , 8.35 , 537.634 ,""
 7.198 ,-6.563 , 8.54 , 300.3 ,""
 7.198 , 34.988 , 8.62 , 302.114 ,""
 7.198 ,-56.156 , 6.67 , 108.108 ,""
 7.199 , 49.789 , 6.67 , 218.818 ,""
 7.2 , 22.279 , 7.37 , 173.01 ,""
 7.2 , 43.843 , 6.88 , 257.069 ,""
 7.2 ,-63.191 , 6.03 , 183.486 ,""
 7.201 ,-30.822 , 6.1 , 47.573 ,""
 7.201 , 6.359 , 8.99 , 543.478 ,""
 7.201 ,-24.893 , 10.37 , 27.442 ,""
 7.201 ,-27.335 , 6.92 , 383.141 ,""
 7.202 , 5.474 , 6.15 , 230.946 ,""
 7.202 ,-30.282 , 8.49 , 515.463 ,""
 7.202 ,-59.84 , 8.05 , 446.428 ,""
 7.202 ,-5.445 , 7.24 , 653.594 ,""
 7.203 ,-19.621 , 7.7 , 176.366 ,""
 7.203 ,-22.984 , 8.37 , 409.836 ,""
 7.203 , 52.274 , 11.25 , 26.73 ,""
 7.203 ,-19.27 , 8.53 , 621.118 ,""
 7.203 ,-25.943 , 5.91 , 220.264 ,""
 7.204 ,-38.175 , 7.95 , 73.529 ,""
 7.204 ,-40.499 , 5.3 , 133.155 ,""
 7.204 ,-49.187 , 8.06 , 230.946 ,""
 7.204 , 59.265 , 10.67 , 36.258 ,""
 7.204 ,-67.783 , 7.33 , 46.253 ,""
 7.205 , 36.127 , 7.76 , 124.843 ,""
 7.205 ,-1.778 , 8.78 , 308.641 ,""
 7.205 ,-63.086 , 8.69 , 454.545 ,""
 7.206 ,-57.547 , 8.81 , 408.163 ,""
 7.206 ,-31.982 , 7.13 , 680.272 ,""
 7.206 ,-2.575 , 7.77 , 400 ,""
 7.206 ,-27.475 , 6.59 , 251.889 ,""
 7.207 ,-49.328 , 7.63 , 350.877 ,""
 7.207 ,-36.545 , 5.94 , 277.008 ,""
 7.207 ,-10.156 , 8.9 , 666.666 ,""
 7.207 , 24.128 , 5.85 , 107.066 ,""
 7.207 , 40.01 , 8.28 , 271.739 ,""
 7.207 , 12.532 , 8.17 , 645.161 ,""
 7.207 ,-8.213 , 8.01 , 425.531 ,""
 7.207 , 62.262 , 7.58 , 174.52 ,""
 7.208 ,-61.382 , 7.76 , 396.825 ,""
 7.208 ,-64.664 , 8.71 , 366.3 ,""
 7.208 , 10.197 , 7.89 , 246.305 ,""
 7.208 , 43.988 , 7.79 , 418.41 ,""
 7.208 , 26.564 , 7.36 , 271.002 ,""
 7.209 ,-14.492 , 8.149 , 7142.857 ,""
 7.209 ,-46.76 , 4.49 , 21.177 ,""
 7.209 , 72.675 , 7.8 , 325.732 ,""
 7.209 ,-2.56 , 8.189 , 980.392 ,""
 7.209 ,-36.235 , 7.75 , 330.033 ,""
 7.209 ,-9.846 , 8.47 , 1E+07 ,""
 7.209 ,-40.346 , 8.49 , 176.056 ,""
 7.209 ,-31.082 , 8.86 , 113.765 ,""
 7.209 ,-36.222 , 8.86 , 250 ,""
 7.209 ,-.56 , 7.95 , 943.396 ,""
 7.21 , 20.967 , 8.22 , 126.422 ,""
 7.211 , 28.499 , 8.5 , 155.038 ,""
 7.211 ,-3.178 , 7.7 , 73.909 ,""
 7.212 ,-60.968 , 8.91 , 1388.888 ,""
 7.212 ,-51.212 , 7.2 , 819.672 ,""
 7.212 ,-15.502 , 7.85 , 1298.701 ,""
 7.212 , 34.25 , 8.27 , 740.74 ,""
 7.212 ,-12.078 , 8.4 , 1E+07 ,""
 7.212 , 21.352 , 7.3 , 421.94 ,""
 7.212 ,-57.491 , 6.64 , 227.272 ,""
 7.213 , 66.616 , 7.66 , 591.716 ,""
 7.213 , 15.178 , 7.46 , 215.053 ,""
 7.213 , 27.225 , 6.46 , 44.15 ,""
 7.213 ,-7.15 , 7.54 , 492.61 ,""
 7.213 , 25.748 , 7.05 , 258.397 ,""
 7.213 ,-45.037 , 8.17 , 442.477 ,""
 7.213 ,-11.601 , 7.73 , 1538.461 ,""
 7.214 , 15.341 , 8.71 , 83.472 ,""
 7.214 , 55.803 , 8.23 , 160.771 ,""
 7.214 ,-53.895 , 7.84 , 84.459 ,""
 7.214 ,-43.886 , 7.27 , 196.463 ,""
 7.214 , 55.798 , 8.59 , 250.626 ,""
 7.215 , .706 , 8.46 , 357.142 ,""
 7.215 ,-12.38 , 8.109 , 595.238 ,""
 7.215 , 3.744 , 7.67 , 259.067 ,""
 7.215 , 2.918 , 8.2 , 123.152 ,""
 7.215 ,-43.659 , 8.69 , 403.225 ,""
 7.215 ,-7.921 , 8.92 , 100000 ,""
 7.216 ,-61.614 , 8.91 , 66.401 ,""
 7.217 ,-24.226 , 7.17 , 36.954 ,""
 7.217 , 31.965 , 6.9 , 152.905 ,""
 7.218 ,-16.651 , 8.72 , 806.451 ,""
 7.218 , 27.782 , 8.069 , 123.762 ,""
 7.218 , 56.844 , 8.42 , 324.675 ,""
 7.218 ,-11.252 , 5.77 , 202.839 ,""
 7.218 ,-63.347 , 9.08 , 19.992 ,""
 7.219 , 54.493 , 7.05 , 166.666 ,""
 7.219 ,-20.582 , 8.48 , 1E+07 ,""
 7.219 ,-34.817 , 8.59 , 662.251 ,""
 7.22 , 47.607 , 6.75 , 66.357 ,""
 7.22 ,-30.967 , 7.72 , 800 ,""
 7.22 ,-45.183 , 4.87 , 55.648 ,""
 7.22 , 18.921 , 7.96 , 478.468 ,""
 7.221 ,-64.874 , 7.35 , 294.117 ,""
 7.221 ,-.26 , 6.68 , 2857.142 ,""
 7.221 ,-83.924 , 7.98 , 349.65 ,""
 7.222 ,-8.863 , 7.59 , 279.329 ,""
 7.222 ,-6.435 , 8.47 , 259.067 ,""
 7.222 , 16.159 , 5.07 , 214.592 ,""
 7.222 ,-21.711 , 8.35 , 401.606 ,""
 7.223 , 51.428 , 5.46 , 236.966 ,""
 7.223 , 13.762 , 6.6 , 258.397 ,""
 7.223 ,-22.675 , 5.99 , 239.234 ,""
 7.224 ,-74.158 , 8.91 , 154.559 ,""
 7.224 , 35.688 , 8.74 , 105.263 ,""
 7.224 ,-29.183 , 7.46 , 282.485 ,""
 7.224 , 15.22 , 8.85 , 781.25 ,""
 7.224 ,-38.492 , 7.46 , 255.754 ,""
 7.225 , 32.145 , 7.37 , 182.149 ,""
 7.225 ,-48.268 , 8.89 , 636.942 ,""
 7.225 ,-44.641 , 4.42 , 60.753 ,""
 7.225 , 60.123 , 8.93 , 313.479 ,""
 7.226 ,-27.357 , 6.12 , 1587.301 ,""
 7.227 , 57.954 , 8.73 , 191.938 ,""
 7.227 , 47.266 , 7.04 , 66.137 ,""
 7.227 , 50.558 , 8.29 , 140.056 ,""
 7.227 ,-53.668 , 6.7 , 161.03 ,""
 7.227 , 38.108 , 8.35 , 262.467 ,""
 7.228 ,-54.901 , 8.83 , 53.504 ,""
 7.228 ,-8.926 , 8.12 , 392.156 ,""
 7.228 ,-28.609 , 8.149 , 2702.702 ,""
 7.229 ,-5.156 , 7.19 , 1E+07 ,""
 7.229 , 17.933 , 8.1 , 534.759 ,""
 7.229 ,-31.084 , 6.57 , 369.003 ,""
 7.229 ,-32.234 , 8.98 , 1E+07 ,""
 7.229 ,-35.32 , 8.36 , 757.575 ,""
 7.23 ,-22.906 , 6.34 , 483.091 ,""
 7.23 , 10.69 , 6.95 , 180.831 ,""
 7.23 , 28.494 , 6.99 , 237.529 ,""
 7.231 ,-49.937 , 7.74 , 478.468 ,""
 7.231 , 48.498 , 7.26 , 156.739 ,""
 7.231 , 16.58 , 7.26 , 235.849 ,""
 7.231 ,-27.295 , 8.84 , 3030.303 ,""
 7.231 , 25.011 , 8.4 , 25.176 ,""
 7.231 , 78.752 , 6.93 , 97.847 ,""
 7.232 ,-9.456 , 7.83 , 209.643 ,""
 7.232 ,-30.34 , 6.32 , 444.444 ,""
 7.232 ,-50.472 , 6.79 , 159.744 ,""
 7.232 , 71.816 , 6.36 , 121.359 ,""
 7.232 , 28.557 , 8.52 , 169.779 ,""
 7.233 ,-48.303 , 7.45 , 115.874 ,""
 7.233 , 13.974 , 7.86 , 243.902 ,""
 7.233 , 51.371 , 8.53 , 704.225 ,""
 7.234 ,-31.643 , 7.66 , 1E+07 ,""
 7.234 , 4.578 , 7.55 , 220.264 ,""
 7.235 ,-86.252 , 8.6 , 84.317 ,""
 7.235 ,-29.93 , 8.98 , 476.19 ,""
 7.235 , 35.547 , 7.71 , 88.028 ,""
 7.236 ,-9.257 , 7.7 , 793.65 ,""
 7.236 , 42.543 , 8.48 , 277.008 ,""
 7.236 ,-18.984 , 7.66 , 166.389 ,""
 7.236 ,-46.326 , 7.29 , 239.808 ,""
 7.236 ,-3.902 , 5.8 , 187.969 ,""
 7.236 ,-12.81 , 7.73 , 699.3 ,""
 7.237 , 7.229 , 7.93 , 446.428 ,""
 7.237 ,-36.427 , 7.55 , 301.204 ,""
 7.237 , 4.207 , 8.86 , 448.43 ,""
 7.237 ,-26.353 , 4.42 , 483.091 ,""
 7.237 ,-9.948 , 5.9 , 719.424 ,""
 7.237 ,-28.17 , 7.9 , 1098.901 ,""
 7.238 ,-7.52 , 8.44 , 689.655 ,""
 7.238 , 3.111 , 5.36 , 229.885 ,""
 7.239 , 41.21 , 8.66 , 280.112 ,""
 7.239 ,-18.436 , 7.86 , 1E+07 ,""
 7.239 ,-7.377 , 8.8 , 1449.275 ,""
 7.239 ,-61.07 , 7.17 , 60.606 ,""
 7.24 , 24.711 , 6.88 , 209.643 ,""
 7.24 ,-33.571 , 8.52 , 277.008 ,""
 7.24 ,-24.872 , 8.12 , 367.647 ,""
 7.241 ,-12.227 , 8.68 , 389.105 ,""
 7.241 ,-10.317 , 6.02 , 746.268 ,""
 7.241 , 46.098 , 8.98 , 277.008 ,""
 7.241 ,-40.933 , 8.96 , 833.333 ,""
 7.241 ,-22.943 , 7.77 , 310.559 ,""
 7.242 ,-19.992 , 7.35 , 1E+07 ,""
 7.242 , 12.115 , 5.71 , 101.522 ,""
 7.242 , 16.606 , 8.12 , 367.647 ,""
 7.242 , 8.033 , 7.68 , 564.971 ,""
 7.242 ,-24.938 , 8.7 , 505.05 ,""
 7.242 , 5.27 , 7.87 , 684.931 ,""
 7.242 , 20.516 , 7.17 , 313.479 ,""
 7.242 ,-25.303 , 7.32 , 234.192 ,""
 7.242 ,-42.214 , 8.23 , 546.448 ,""
 7.243 ,-31.494 , 7.8 , 173.913 ,""
 7.243 ,-47.135 , 8.1 , 432.9 ,""
 7.243 ,-30.656 , 6.92 , 121.951 ,""
 7.243 , 19.701 , 8.02 , 181.818 ,""
 7.243 ,-48.272 , 4.75 , 108.695 ,""
 7.244 , 28.441 , 8.6 , 60.496 ,""
 7.244 ,-32.563 , 7.85 , 591.716 ,""
 7.244 , 24.885 , 5.84 , 103.305 ,""
 7.245 ,-23.49 , 7.3 , 694.444 ,""
 7.245 , 53.587 , 8.36 , 179.211 ,""
 7.245 ,-63.065 , 8.38 , 262.467 ,""
 7.246 ,-46.85 , 5.72 , 130.378 ,""
 7.246 ,-35.248 , 8.68 , 240.963 ,""
 7.246 ,-37.246 , 7.23 , 952.381 ,""
 7.246 , 52.545 , 7.3 , 313.479 ,""
 7.246 ,-15.476 , 7.28 , 98.231 ,""
 7.246 ,-21.025 , 8.3 , 1470.588 ,""
 7.246 ,-15.472 , 7.6 , 98.231 ,""
 7.246 ,-26.773 , 4.01 , 283.286 ,""
 7.247 ,-1.376 , 7.85 , 1063.829 ,""
 7.247 ,-41.169 , 7.56 , 196.85 ,""
 7.247 , 18.561 , 7.74 , 746.268 ,""
 7.247 , 75.002 , 8.98 , 806.451 ,""
 7.247 , 7.225 , 7.73 , 558.659 ,""
 7.247 ,-27.038 , 5.58 , 83.612 ,""
 7.247 , 68.804 , 7.69 , 806.451 ,""
 7.247 , 23.111 , 8.18 , 284.09 ,""
 7.248 , 62.136 , 7.82 , 174.52 ,""
 7.248 ,-28.965 , 7.38 , 714.285 ,""
 7.248 ,-68.071 , 8.08 , 69.492 ,""
 7.249 , 14.002 , 8.81 , 558.659 ,""
 7.249 ,-41.427 , 5.95 , 169.204 ,""
 7.249 ,-2.09 , 8.8 , 327.868 ,""
 7.249 ,-81.224 , 8.5 , 158.73 ,""
 7.249 ,-7.681 , 7.69 , 636.942 ,""
 7.249 ,-32.804 , 8.78 , 125 ,""
 7.249 ,-11.871 , 8.3 , 578.034 ,""
 7.25 ,-2.824 , 7.83 , 775.193 ,""
 7.25 , 11.012 , 8.39 , 1010.101 ,""
 7.25 , 29.849 , 8.71 , 392.156 ,""
 7.251 , 16.673 , 8.33 , 317.46 ,""
 7.251 , 57.277 , 8.37 , 52.576 ,""
 7.252 , 25.88 , 8.34 , 265.251 ,""
 7.252 , 15.929 , 11.49 , 45.787 ,""
 7.252 ,-14.61 , 6.97 , 395.256 ,""
 7.253 , 23.237 , 8.68 , 308.641 ,""
 7.253 ,-36.226 , 7.39 , 292.397 ,""
 7.254 , 5.818 , 7.4 , 456.621 ,""
 7.255 ,-28.365 , 7.64 , 232.018 ,""
 7.255 ,-.162 , 6.42 , 162.601 ,""
 7.255 ,-31.939 , 8.65 , 252.525 ,""
 7.255 , 18.814 , 8.1 , 2083.333 ,""
 7.255 ,-30.687 , 5.36 , 198.019 ,""
 7.255 ,-52.5 , 5.96 , 119.189 ,""
 7.255 , 57.299 , 7.74 , 347.222 ,""
 7.256 , 19.062 , 8.47 , 164.473 ,""
 7.256 , 2.074 , 8.94 , 699.3 ,""
 7.256 ,-25.926 , 8.069 , 641.025 ,""
 7.256 ,-42.089 , 7 , 251.889 ,""
 7.256 ,-77.03 , 8.81 , 38.27 ,""
 7.257 ,-10.89 , 8.58 , 107.758 ,""
 7.257 ,-36.561 , 7.67 , 352.112 ,""
 7.258 ,-58.543 , 6.84 , 139.275 ,""
 7.258 ,-48.231 , 7.67 , 39.215 ,""
 7.258 , .792 , 8.09 , 87.873 ,""
 7.258 , 23.856 , 7.89 , 235.849 ,""
 7.258 , 9.497 , 7.26 , 92.936 ,""
 7.258 ,-75.866 , 7.49 , 70.028 ,""
 7.258 , 6.62 , 8.52 , 12500 ,""
 7.258 , 51.449 , 7.26 , 166.666 ,""
 7.258 , 59.775 , 7.16 , 190.114 ,""
 7.259 , 21.966 , 7.02 , 396.825 ,""
 7.259 ,-1.861 , 7.59 , 210.084 ,""
 7.259 ,-27.423 , 8.16 , 621.118 ,""
 7.259 ,-20.129 , 8.029 , 387.596 ,""
 7.26 ,-33.079 , 8.83 , 284.9 ,""
 7.26 , 45.409 , 6.51 , 281.69 ,""
 7.26 ,-42.155 , 7.66 , 277.008 ,""
 7.26 ,-50.499 , 7.51 , 341.296 ,""
 7.26 , 46.07 , 8.91 , 418.41 ,""
 7.26 ,-26.857 , 8.97 , 318.471 ,""
 7.26 ,-63.18 , 8.71 , 490.196 ,""
 7.26 , 7.977 , 5.78 , 185.185 ,""
 7.26 ,-58.806 , 7.42 , 1298.701 ,""
 7.261 ,-72.742 , 8.44 , 145.772 ,""
 7.261 , 13.864 , 8.1 , 219.298 ,""
 7.261 , 41.376 , 8.77 , 133.511 ,""
 7.261 , 19.847 , 7.45 , 251.256 ,""
 7.262 ,-10.584 , 5.95 , 123.152 ,""
 7.262 , 27.469 , 8.75 , 952.381 ,""
 7.262 ,-53.603 , 8.1 , 191.57 ,""
 7.263 ,-23.741 , 6.34 , 279.329 ,""
 7.263 , 70.506 , 7.91 , 80.645 ,""
 7.263 , 47.24 , 5.54 , 16.86 ,""
 7.264 , 36.785 , 8.02 , 196.463 ,""
 7.264 ,-13.05 , 7.74 , 33.178 ,""
 7.264 ,-21.629 , 8.78 , 952.381 ,""
 7.264 , 45.043 , 8.67 , 74.515 ,""
 7.264 , 14.808 , 8.189 , 171.821 ,""
 7.264 ,-6.758 , 8.78 , 1449.275 ,""
 7.265 , 43.562 , 8.5 , 45.31 ,""
 7.265 , 59.638 , 5.2 , 59.241 ,""
 7.265 ,-42.141 , 7.6 , 176.056 ,""
 7.265 ,-27.449 , 7.87 , 58.445 ,""
 7.265 ,-16.236 , 6.87 , 900.9 ,""
 7.265 , 27.897 , 5.75 , 331.125 ,""
 7.265 ,-12.544 , 7.93 , 343.642 ,""
 7.265 ,-55.734 , 7.69 , 55.834 ,""
 7.266 ,-64.645 , 8.7 , 297.619 ,""
 7.266 , 73.322 , 7.75 , 75.815 ,""
 7.266 ,-54.962 , 7.37 , 164.203 ,""
 7.266 , 82.44 , 7.22 , 495.049 ,""
 7.266 ,-45.896 , 7.92 , 343.642 ,""
 7.267 , 29.255 , 7.47 , 561.797 ,""
 7.267 , 64.781 , 7.29 , 364.963 ,""
 7.268 ,-14.511 , 7.04 , 262.467 ,""
 7.268 ,-14.116 , 8.44 , 1E+07 ,""
 7.268 ,-26.824 , 7.69 , 304.878 ,""
 7.268 ,-9.27 , 8.22 , 375.939 ,""
 7.268 ,-30.436 , 7.15 , 694.444 ,""
 7.268 ,-16.75 , 8.96 , 9090.909 ,""
 7.268 ,-78.319 , 8.05 , 680.272 ,""
 7.269 ,-30.133 , 8.149 , 440.528 ,""
 7.269 ,-54.042 , 7.26 , 165.837 ,""
 7.269 ,-3.666 , 9.01 , 34.188 ,""
 7.269 ,-31.273 , 8.85 , 465.116 ,""
 7.27 ,-17.297 , 7.83 , 558.659 ,""
 7.27 ,-7.881 , 7.92 , 847.457 ,""
 7.27 ,-66.806 , 8.85 , 293.255 ,""
 7.27 ,-15.586 , 5.46 , 84.817 ,""
 7.27 ,-46.775 , 5.64 , 212.314 ,""
 7.271 ,-54.227 , 7.66 , 151.057 ,""
 7.271 ,-21.421 , 8.49 , 1020.408 ,""
 7.271 , 5.076 , 8.42 , 52.659 ,""
 7.271 , 63.733 , 8.81 , 568.181 ,""
 7.272 ,-16.717 , 7.97 , 269.541 ,""
 7.272 ,-32.042 , 6.92 , 1E+07 ,""
 7.272 ,-50.049 , 7.46 , 471.698 ,""
 7.272 , 27.142 , 10.83 , 12.338 ,""
 7.273 ,-6.96 , 8.59 , 1265.822 ,""
 7.273 , 30.705 , 8.71 , 104.602 ,""
 7.273 , 47.638 , 7.7 , 120.048 ,""
 7.273 , 35.017 , 8.51 , 38.402 ,""
 7.274 , 6.201 , 8.53 , 1562.5 ,""
 7.275 ,-29.938 , 8.23 , 806.451 ,""
 7.275 ,-38.319 , 5.81 , 208.333 ,""
 7.275 , 67.087 , 8.32 , 191.57 ,""
 7.276 ,-27.882 , 4.66 , 138.888 ,""
 7.276 , 52.035 , 7.69 , 243.309 ,""
 7.276 ,-46.239 , 8.04 , 358.422 ,""
 7.276 ,-23.827 , 7.58 , 2040.816 ,""
 7.276 , 1.879 , 7.34 , 41.118 ,""
 7.276 ,-23.316 , 4.83 , 1923.076 ,""
 7.276 ,-64.126 , 7.49 , 52.659 ,""
 7.277 ,-11.488 , 8.189 , 1041.666 ,""
 7.277 ,-23.312 , 6.02 , 78.988 ,""
 7.277 , 8.844 , 8.34 , 250 ,""
 7.278 ,-13.455 , 7.73 , 680.272 ,""
 7.278 , 3.188 , 8.02 , 273.224 ,""
 7.279 , 16.147 , 6.75 , 51.975 ,""
 7.279 ,-13.682 , 7.2 , 269.541 ,""
 7.279 , .979 , 8.58 , 59.488 ,""
 7.28 ,-53.981 , 8.81 , 719.424 ,""
 7.28 , 24.536 , 7.32 , 163.666 ,""
 7.28 , 37.248 , 8.59 , 584.795 ,""
 7.28 ,-36.593 , 5.03 , 294.117 ,""
 7.28 ,-67.958 , 3.97 , 202.429 ,""
 7.28 , 9.362 , 8.44 , 990.099 ,""
 7.28 ,-25.16 , 7.03 , 96.339 ,""
 7.281 ,-9.732 , 7.76 , 361.01 ,""
 7.281 ,-3.711 , 7.66 , 72.098 ,""
 7.281 , 57.651 , 8.31 , 108.813 ,""
 7.281 ,-58.012 , 8.43 , 335.57 ,""
 7.281 ,-7.043 , 8.71 , 348.432 ,""
 7.281 ,-56.428 , 8.46 , 336.7 ,""
 7.282 , 4.609 , 8.84 , 219.298 ,""
 7.282 ,-50.303 , 8.97 , 227.79 ,""
 7.282 ,-30.908 , 7.99 , 121.065 ,""
 7.282 ,-30.897 , 6.3 , 147.492 ,""
 7.282 ,-71.75 , 7.08 , 87.642 ,""
 7.282 ,-7.528 , 7.66 , 131.061 ,""
 7.283 ,-29.73 , 7.67 , 196.85 ,""
 7.283 ,-59.123 , 10.65 , 37.65 ,""
 7.283 , 9.463 , 7.24 , 137.174 ,""
 7.283 ,-33.047 , 7.81 , 268.096 ,""
 7.283 ,-19.88 , 8.74 , 591.716 ,""
 7.283 ,-6.239 , 8.1 , 2083.333 ,""
 7.284 , 34.035 , 8.85 , 366.3 ,""
 7.284 , 26.689 , 6.38 , 90.909 ,""
 7.284 ,-6.852 , 8.57 , 284.9 ,""
 7.284 ,-21.189 , 7.01 , 178.571 ,""
 7.284 , 34.105 , 8.74 , 230.414 ,""
 7.284 , 59.916 , 7.84 , 352.112 ,""
 7.284 ,-14.848 , 7.41 , 105.263 ,""
 7.285 ,-4.382 , 7.98 , 200 ,""
 7.285 ,-12.847 , 7.95 , 591.716 ,""
 7.285 ,-12.034 , 6.72 , 62.383 ,""
 7.285 ,-28.601 , 7.12 , 298.507 ,""
 7.285 ,-13.99 , 7.74 , 3571.428 ,""
 7.285 ,-37.098 , 2.71 , 335.57 ,""
 7.285 , 33.092 , 6.93 , 27.397 ,""
 7.286 , 16.291 , 7.93 , 253.164 ,""
 7.286 ,-24.353 , 7.85 , 645.161 ,""
 7.286 , 13.865 , 7.8 , 143.678 ,""
 7.286 , 11.126 , 7.55 , 221.238 ,""
 7.286 , 75.195 , 8.44 , 440.528 ,""
 7.286 ,-4.801 , 8.26 , 176.678 ,""
 7.287 , 31.961 , 7.82 , 267.379 ,""
 7.287 , 26.363 , 7.28 , 110.497 ,""
 7.287 , 68.462 , 10.2 , 37.064 ,""
 7.288 , 18.361 , 8.97 , 546.448 ,""
 7.288 , 48.464 , 7.69 , 136.054 ,""
 7.288 , 6.68 , 6.64 , 2325.581 ,""
 7.288 ,-40.657 , 7.57 , 63.694 ,""
 7.288 , 20.744 , 7.75 , 161.29 ,""
 7.288 , 35.997 , 7.81 , 216.919 ,""
 7.288 , 58.049 , 7.54 , 112.485 ,""
 7.289 ,-18.264 , 8.52 , 1886.792 ,""
 7.289 , .648 , 7.78 , 267.379 ,""
 7.289 ,-29.132 , 7.11 , 271.002 ,""
 7.29 ,-39.025 , 7.38 , 396.825 ,""
 7.29 ,-38.914 , 6.77 , 188.679 ,""
 7.29 ,-20.464 , 8.86 , 294.985 ,""
 7.29 ,-18.721 , 8.91 , 171.821 ,""
 7.29 , 46.323 , 7.7 , 265.957 ,""
 7.291 ,-57.894 , 7.81 , 245.7 ,""
 7.291 ,-46.981 , 6.7 , 14.773 ,""
 7.291 , 33.2 , 8.93 , 163.666 ,""
